Country,Year,Y,Ymu,Yvar,YmuMinus,YmuPlus,AE,APE,CI
SDN,2019,,676605.5403378394,0.9606778409640179,407961.3224348556,945249.758240823,,,537288.0
SDN,2020,,649706.2669023996,1.159589975551848,354557.5924828164,944854.9413219828,,,590297.0
SDN,2021,,620902.1412398292,1.349187239668068,302537.5762054422,939266.7062742164,,,636729.0
SDN,2022,,593783.1003238392,1.509444606843384,257041.1670392954,930525.033608383,,,673484.0
SDN,2023,,570593.4367535046,1.630450406164282,220614.0969700618,920572.7765369473,,,699959.0
SEN,2017,51725.0,36881.14404565026,0.5292785199463907,21256.93180931694,52505.35628198359,14844.0,29.0,31248.0
SEN,2018,35585.0,38839.20086205509,0.6184081693954167,21950.6026316783,55727.79909243187,3254.0,9.0,33777.0
SEN,2019,,40567.9194070199,0.7408424098641977,22082.9424710359,59052.8963430039,,,36970.0
SEN,2020,,42036.38273276266,0.9004970188119972,21656.71332074027,62416.05214478505,,,40759.0
SEN,2021,,43221.18513673294,1.09936785205679,20703.30455162791,65739.06572183798,,,45036.0
SEN,2022,,44107.31448626168,1.337116437166567,19273.66145681666,68940.96751570668,,,49667.0
SEN,2023,,44688.65807029634,1.610905628233328,17430.84275970764,71946.47338088504,,,54516.0
SLE,2017,10684.0,8477.842823586427,0.2141680590206571,-135366.0655695001,152321.7512166729,2206.0,21.0,287688.0
SLE,2018,12143.0,12400.11158168592,0.3051061423080553,-159287.7533324799,184087.9764958518,257.0,2.0,343376.0
SLE,2019,,19879.53519783937,0.4432508926478212,-187057.8389004689,226816.9092961477,,,413875.0
SLE,2020,,30601.5375326409,0.6285823073301363,-215829.3838476071,277032.4589128889,,,492862.0
SLE,2021,,43817.48936119785,0.8521325948180262,-243107.0633648721,330742.0420872679,,,573849.0
SLE,2022,,58530.80044326461,1.097531147197898,-267097.8066306101,384159.4075171393,,,651257.0
SLE,2023,,73690.00994126269,1.344809743227443,-286759.5900429279,434139.6099254533,,,720899.0
SSD,2017,2446313.0,1727929.042855327,0.2131359130024277,1273627.633366869,2182230.452343785,718384.0,29.0,908603.0
SSD,2018,2297957.0,2077679.104986738,0.4826971138160063,1393998.722536783,2761359.487436693,220278.0,10.0,1367361.0
SSD,2019,,2337086.469092757,0.9989049515823512,1353578.574460642,3320594.363724871,,,1967016.0
SSD,2020,,2482943.561680987,1.806748649785505,1160233.562049176,3805653.561312798,,,2645420.0
SSD,2021,,2509136.364445009,2.88153338328486,838709.0030622454,4179563.725827772,,,3340855.0
SSD,2022,,2425770.092464227,4.126018515168368,426914.803582804,4424625.38134565,,,3997711.0
SSD,2023,,2255341.421982853,5.39986886078639,-31349.00590931589,4542031.849875022,,,4573381.0
SYR,2017,6455344.0,7590619.85938146,0.08962286089400288,6653149.603441549,8528090.11532137,1135276.0,18.0,1874941.0
SYR,2018,6793873.0,9060942.37360893,0.1752167162256513,7750144.08951544,10371740.65770242,2267069.0,33.0,2621597.0
SYR,2019,,10447063.6453265,0.3476434443682906,8600709.023652758,12293418.26700025,,,3692709.0
SYR,2020,,11678530.39951468,0.654082069021235,9145944.307635034,14211116.49139432,,,5065172.0
SYR,2021,,12694384.56740977,1.147108369157446,9340482.942534987,16048286.19228456,,,6707803.0
SYR,2022,,13447786.88167198,1.877207995993387,9157322.573564574,17738251.18977938,,,8580929.0
SYR,2023,,13909113.07443875,2.883764148545708,8591362.478761302,19226863.6701162,,,10635501.0
TCD,2017,19406.00000000001,43086.55237833333,0.7876355084731128,-42341.74362637375,128514.8483830404,23681.0,122.0,170857.0
TCD,2018,15242.00000000001,43043.92777699695,0.8246105709802605,-44366.56111341243,130454.4166674063,27802.0,182.0,174821.0
TCD,2019,,43250.1169105844,0.8672660364945763,-46392.65348316744,132892.8873043363,,,179286.0
TCD,2020,,43733.75650625025,0.9142986988325574,-48307.62977785764,135775.1427903582,,,184083.0
TCD,2021,,44505.1559298402,0.964015288935264,-50005.56177917038,139015.8736388508,,,189021.0
TCD,2022,,45555.85181197237,1.014518574352633,-51398.90060816104,142510.6042321058,,,193910.0
TCD,2023,,46860.09111525503,1.063914330627234,-52426.91830618666,146147.1005366967,,,198574.0
TUR,2017,95145.0,72322.81052788414,0.2222793162450495,2833.358278126994,141812.2627776413,22822.0,24.0,138979.0
TUR,2018,111666.0,75775.64908616898,0.3060837935202542,-5767.885020991307,157319.1831933293,35890.0,32.0,163087.0
TUR,2019,,80898.59199722117,0.4252804419090505,-15219.92633904831,177017.1103334907,,,192237.0
TUR,2020,,86569.30121515277,0.5721839387033513,-24921.02693960104,198059.6293699066,,,222981.0
TUR,2021,,91934.772650965,0.7320212363114367,-34169.90677790756,218039.4520798375,,,252209.0
TUR,2022,,96456.79355250587,0.8874912310397794,-42394.96920748822,235308.5563125,,,277704.0
TUR,2023,,99892.92483749927,1.023884514685987,-49247.319289728,249033.1689647266,,,298280.0
TZA,2017,2080.0,1482.003058709088,0.604833465720081,-1279.377878767164,4243.38399618534,598.0,29.0,5523.0
TZA,2018,2346.0,1464.015497869657,0.6774220640294278,-1458.373908686474,4386.404904425787,882.0,38.0,5845.0
TZA,2019,,1485.194667508628,0.7697090190102,-1629.903259077606,4600.292594094863,,,6230.0
TZA,2020,,1535.612575670733,0.8799658152965769,-1795.131902639017,4866.357053980484,,,6661.0
TZA,2021,,1604.664913006528,1.004501744137806,-1953.97269102991,5163.302517042966,,,7117.0
TZA,2022,,1682.210173248951,1.138095876972967,-2105.684034258657,5470.10438075656,,,7576.0
TZA,2023,,1759.446849956948,1.274684330775739,-2249.310227194623,5768.203927108517,,,8018.0
UGA,2017,16527.0,14924.72903446165,0.6253754082577203,-7806.603294651421,37656.06136357471,1602.0,10.0,45463.0
UGA,2018,17913.0,17151.15125252562,0.7244040301849863,-7313.831873363026,41616.13437841427,762.0,4.0,48930.0
UGA,2019,,19278.22680751546,0.8511976689964711,-7241.540215520221,45797.99383055113,,,53040.0
UGA,2020,,21177.20670836739,0.9999618788516242,-7566.727727266985,49921.14114400177,,,57488.0
UGA,2021,,22770.47226203827,1.161327591546922,-8205.993365405633,53746.93788948217,,,61953.0
UGA,2022,,24027.94755952263,1.324191455372754,-9049.339496297489,57105.23461534275,,,66155.0
UGA,2023,,24958.24195941382,1.477876519657797,-9985.834441685754,59902.3183605134,,,69888.0
YEM,2017,48131.0,42707.9164163713,0.2991081373303402,34583.73504610236,50832.09778664024,5423.0,11.0,16248.0
YEM,2018,66964.0,56223.13966830192,0.5691165773806731,45016.73981920942,67429.53951739441,10741.0,16.0,22413.0
YEM,2019,,71457.9004042321,1.115665245344819,55767.5570154869,87148.24379297732,,,31381.0
YEM,2020,,88106.23966840436,2.108366375762107,66536.81620086092,109675.6631359478,,,43139.0
YEM,2021,,105771.6110707096,3.764368210138064,76950.44520547142,134592.7769359477,,,57642.0
YEM,2022,,123984.7989058027,6.340078089269018,86581.25094476386,161388.3468668417,,,74807.0
YEM,2023,,142226.75575227,10.1144676887509,94983.80538665448,189469.7061178855,,,94486.0
ZWE,2017,39160.0,65715.55139658558,0.2013689805590141,42222.04584326979,89209.05694990137,26556.0,68.0,46987.0
ZWE,2018,32690.0,63725.77008920153,0.2486453720429078,37619.68623119925,89831.8539472038,31036.0,95.0,52212.0
ZWE,2019,,60693.94698812468,0.3121847300584016,31441.82560678224,89946.0683694671,,,58504.0
ZWE,2020,,56873.56011040312,0.3889375299785635,24222.93770312589,89524.18251768034,,,65301.0
ZWE,2021,,52559.83754286799,0.4732976140853172,16541.9119815852,88577.76310415077,,,72036.0
ZWE,2022,,48053.19395766321,0.5583958769870683,8931.05060877038,87175.33730655603,,,78244.0
ZWE,2023,,43626.11481276236,0.6376809291027219,1818.705821926575,85433.52380359815,,,83615.0
