Country,Year,Y,Ymu,Yvar,YmuMinus,YmuPlus,AE,APE,CI
SDN,2021,,760643.7284460567,0.7567618413488276,522209.7070891639,999077.7498029496,,,476868.0
SDN,2022,,771478.1944890005,0.802984489105132,525870.3752338677,1017086.013744133,,,491216.0
SDN,2023,,780417.9537625362,0.8577836114148781,526567.7694145584,1034268.138110514,,,507700.0
SEN,2017,51725.0,36390.04728743454,0.5229806988734937,20859.06853007203,51921.02604479706,15335.0,30.0,31062.0
SEN,2018,35585.0,38118.05323612331,0.5958052718761513,21540.96817377548,54695.13829847114,2533.0,7.0,33154.0
SEN,2019,,39627.61703984418,0.693316839758281,21745.37908943457,57509.85499025379,,,35764.0
SEN,2020,,40904.30783566128,0.817846085934435,21482.40464957413,60326.21102174842,,,38844.0
SEN,2021,,41940.10590740664,0.9703268626315769,20785.00883650026,63095.20297831301,,,42310.0
SEN,2022,,42733.2466160324,1.15006025898331,19702.0611122366,65764.4321198282,,,46062.0
SEN,2023,,43287.90112016934,1.354646977559252,18291.98484433169,68283.81739600697,,,49992.0
SLE,2017,10684.0,7375.195966053929,0.2157008755454833,-136982.5453885716,151732.9373206795,3309.0,31.0,288715.0
SLE,2018,12143.0,-14638.60835067043,0.3240543297775425,-191577.3925210598,162300.1758197189,26782.0,221.0,353878.0
SLE,2019,,-46228.50619000773,0.5180363477873905,-269943.061397856,177486.0490178406,,,447429.0
SLE,2020,,-87218.93343120802,0.836322876019498,-371469.3517877284,197031.4849253123,,,568501.0
SLE,2021,,-136857.8679821364,1.323168039568689,-494395.3897190731,220679.6537548004,,,715075.0
SLE,2022,,-193886.2045586855,2.025268769315563,-636225.4342294873,248453.0251121164,,,884678.0
SLE,2023,,-256635.9471875286,2.9876110937217,-793885.6156156461,280613.7212405891,,,1074499.0
SSD,2017,2446313.0,1780235.542678111,0.1717284498239189,1372445.241669122,2188025.843687099,666077.0,27.0,815581.0
SSD,2018,2297957.0,2199942.041181016,0.3990462178466197,1578318.623368613,2821565.458993418,98015.0,4.0,1243247.0
SSD,2019,,2558518.176558697,0.8602922605861694,1645795.637358485,3471240.715758909,,,1825445.0
SSD,2020,,2826021.804916428,1.636385349092976,1567216.516880208,4084827.092952649,,,2517611.0
SSD,2021,,2983916.932369763,2.763726187970296,1347992.365642444,4619841.499097082,,,3271849.0
SSD,2022,,3026634.67812396,4.211033273010027,1007291.628811302,5045977.727436618,,,4038686.0
SSD,2023,,2960999.222545959,5.878917949115777,575032.0351002266,5346966.409991692,,,4771934.0
SYR,2017,6455344.0,7672795.234003227,0.06418294387801807,6879457.863756653,8466132.604249801,1217451.0,19.0,1586675.0
SYR,2018,6793873.0,9232645.816935118,0.1394989259197618,8063056.136805488,10402235.49706475,2438773.0,36.0,2339179.0
SYR,2019,,10737230.3687766,0.3091512171085443,8996090.837046383,12478369.90050681,,,3482279.0
SYR,2020,,12111707.41737449,0.637587315449652,9611258.826261932,14612156.00848706,,,5000897.0
SYR,2021,,13287727.75245284,1.205909850156717,9848938.84579249,16726516.65911319,,,6877578.0
SYR,2022,,14208627.75233113,2.105241554726762,9665038.509287272,18752216.99537499,,,9087178.0
SYR,2023,,14833416.08733596,3.426117700770137,9037137.71061056,20629694.46406137,,,11592557.0
TCD,2017,19406.00000000001,28704.4690675583,0.6456701581062156,-48642.70615286317,106051.6442879798,9298.0,48.0,154694.0
TCD,2018,15242.00000000001,24763.86532848905,0.69628289059944,-55557.66275238631,105085.3934093644,9522.0,62.0,160643.0
TCD,2019,,21326.05810058583,0.7813125882366223,-63758.64957846313,106410.7657796348,,,170169.0
TCD,2020,,18540.80000963256,0.9141756164296333,-73494.39078480795,110575.9908040731,,,184070.0
TCD,2021,,16526.92100375253,1.110071762606593,-84890.98236537304,117944.8243728781,,,202836.0
TCD,2022,,15368.4236783905,1.385266638372317,-97925.2834906836,128662.1308474646,,,226587.0
TUR,2017,95145.0,54313.3590358168,0.2806049723386584,-23762.54894145657,132389.2670130902,40832.0,43.0,156152.0
TUR,2018,111666.0,45833.6997878438,0.3439598153783724,-40607.98360119808,132275.3831768857,65832.0,59.0,172883.0
TUR,2019,,40090.73334664178,0.4378091424646599,-57433.32721142501,137614.7939047086,,,195048.0
TUR,2020,,36936.7424829488,0.5681832922647266,-74163.1379979053,148036.6229638029,,,222200.0
TUR,2021,,36104.01227469264,0.7392559600803402,-90622.29488349128,162830.3194328765,,,253453.0
TUR,2022,,37244.85479369156,0.9524348967437032,-106597.5754581896,181087.2850455727,,,287685.0
TUR,2023,,39970.0307703541,1.205773126528723,-121876.0408248566,201816.1023655648,,,323692.0
TZA,2017,2080.0,1299.880247033383,0.619257869037204,-1494.234149565091,4093.994643631858,780.0,38.0,5588.0
TZA,2018,2346.0,1336.948789407818,0.7255904198309063,-1687.555369510187,4361.452948325824,1009.0,43.0,6049.0
TZA,2019,,1472.663797516214,0.8902874758211236,-1877.557907968155,4822.885503000583,,,6700.0
TZA,2020,,1706.826139988729,1.134109285251886,-2074.428014077086,5488.080294054543,,,7563.0
TZA,2021,,2034.470183784355,1.480305987095397,-2285.533964670846,6354.474332239555,,,8640.0
TZA,2022,,2446.272500939159,1.953300804419681,-2516.141351742206,7408.686353620526,,,9925.0
TZA,2023,,2929.169593678381,2.576957310065898,-2770.662050050099,8629.001237406861,,,11400.0
UGA,2017,16527.0,9096.287279662436,0.5340080643890959,-11908.98906408664,30101.56362341152,7431.0,45.0,42011.0
UGA,2018,17913.0,8964.091968563578,0.5441472140611312,-12239.65908348828,30167.84302061544,8949.0,50.0,42408.0
UGA,2019,,9043.599000016711,0.5583959020833633,-12435.97198447119,30523.16998450462,,,42959.0
UGA,2020,,9324.26407514921,0.5774843659661235,-12519.35564692872,31167.88379722715,,,43687.0
UGA,2021,,9790.01385968663,0.6019798241717963,-12512.07077159902,32092.09849097228,,,44604.0
UGA,2022,,10420.13720414217,0.6322090527386001,-12435.05336269697,33275.32777098131,,,45710.0
UGA,2023,,11190.35732415923,0.6682001737735573,-12306.39200754655,34687.10665586501,,,46993.0
YEM,2017,48131.0,55741.74741388113,0.174452640961345,49537.28339384608,61946.21143391619,7611.0,16.0,12409.0
YEM,2018,66964.0,83061.35564970117,0.4832185219231456,72735.23291997118,93387.47837943117,16097.0,24.0,20652.0
YEM,2019,,117864.6671451871,1.342946829561907,100650.1476309313,135079.186659443,,,34429.0
YEM,2020,,160550.7807077969,3.370219400307388,133280.1876120464,187821.3738035474,,,54541.0
YEM,2021,,211176.1829743149,7.607491305180002,170204.2712320324,252148.0947165973,,,81944.0
YEM,2022,,269413.6244291767,15.6701865361267,210610.2052390492,328217.0436193043,,,117607.0
YEM,2023,,334534.7296677714,29.87932731807198,253335.6879041232,415733.7714314195,,,162398.0
ZWE,2017,39160.0,64091.63056508946,0.125830127481246,45520.26422994553,82662.99690023341,24932.0,64.0,37143.0
ZWE,2018,32690.0,63078.12505030053,0.1321158141241077,44048.5565247807,82107.69357582035,30388.0,93.0,38059.0
ZWE,2019,,61373.69960204138,0.1454572422763308,41406.4055659155,81340.99363816727,,,39935.0
ZWE,2020,,59086.11820204269,0.1691244475661201,37555.58753478981,80616.64886929558,,,43061.0
ZWE,2021,,56339.53301292771,0.2059394411908826,32580.9079705906,80098.15805526484,,,47517.0
ZWE,2022,,53266.77136013574,0.2575266250037892,26698.54231141695,79835.00040885454,,,53136.0
ZWE,2023,,50001.51948733395,0.3237658411540933,20211.75622356103,79791.28275110688,,,59580.0
